,adm,country,link
0,99,Myanmar,http://data.humdata.org/dataset/b3d665ad-a017-4deb-94b1-f6e0bfcbf3d5/resource/abe112e9-5f91-4093-9b58-d6946e74fdf6/download/mmr_adm2_districts_mimu.zip
0,99,Myanmar,http://data.humdata.org/dataset/b3d665ad-a017-4deb-94b1-f6e0bfcbf3d5/resource/3f7a1a22-c584-4641-974b-97a08038c67d/download/mmr_adm3_townships1_mimu.zip
0,99,Myanmar,http://data.humdata.org/dataset/b3d665ad-a017-4deb-94b1-f6e0bfcbf3d5/resource/84bbd7ea-e693-463c-843f-1dbb0509cce9/download/mmr_adm3_townships2_mimu.zip
0,99,Madagascar,http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/30fb3602-3c17-44f2-a239-32e47c749b5e/download/mdg_polbnda_adm0_country_NDMO_OCHA.shp.zip
0,99,Madagascar,http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/d82b7118-2af4-41ab-a372-b343f866c786/download/mdg_polbnda_adm1_region_NDMO_OCHA.zip
0,99,Madagascar,http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/dd9b2c7f-3f46-416b-874e-b558ae48af15/download/mdg_polbnda_adm2_district_NDMO_OCHA.shp.zip
0,99,Madagascar,http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/8f25815e-580e-4263-939e-22c8b9b232b1/download/mdg_polbnda_adm3_commune_NDMO_OCHA.shp.zip
0,99,Madagascar,http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/728cc87f-f594-47e0-8601-49dbbc598815/download/mdg_polbnda_adm4_fokontany_NDMO_OCHA.shp.zip
0,99,Nigeria,http://data.humdata.org/dataset/a1d24d7c-1341-46ce-9a61-66a57f0bd5d4/resource/2ec41083-81a6-4271-b099-bf9c34fe34ed/download/nga_borno_ward_shapefiles_20102016.zip
0,99,Lao People's Democratic Republic,http://data.humdata.org/dataset/9eb6aff1-9e3f-43d3-99a6-f415fe4b4dff/resource/a5637d25-287c-4e67-8d3d-9119e22f8de6/download/Lao_bnd_admin0_ngd2015.zip
0,99,Lao People's Democratic Republic,http://data.humdata.org/dataset/9eb6aff1-9e3f-43d3-99a6-f415fe4b4dff/resource/d17e2136-9099-43d0-815e-8a0eece8a7fe/download/Lao_bnd_admin1_ngd2015.zip
0,99,Lao People's Democratic Republic,http://data.humdata.org/dataset/9eb6aff1-9e3f-43d3-99a6-f415fe4b4dff/resource/ad8c78c2-105e-4321-9138-16594bce1ac7/download/Lao_bnd_admin1_ngd2015Line.zip
0,99,Lao People's Democratic Republic,http://data.humdata.org/dataset/9eb6aff1-9e3f-43d3-99a6-f415fe4b4dff/resource/ed026c9b-d8a1-4337-9633-66ac944b82a5/download/lao_bnd_admin2_ngd2015.zip
0,99,Lao People's Democratic Republic,http://data.humdata.org/dataset/9eb6aff1-9e3f-43d3-99a6-f415fe4b4dff/resource/1fe2708e-f5fd-403c-b6ca-c16f8c31f08b/download/Lao_bnd_admin2_ngd2015Line.zip
0,99,Nigeria,http://data.humdata.org/dataset/a7f62e7c-17ef-43d2-bfbd-cf9c5cdf5b89/resource/9b7ca99b-465b-4836-9992-264d44f36db1/download/Nigeria_international_boundaries.zip
0,99,Nigeria,http://data.humdata.org/dataset/707aae55-ae4a-49dd-bb30-73f9fb55e569/resource/e1b2a9b5-a68d-4e67-bc61-da9983741956/download/nigeria_polbnda_admin_0_unsalb.zip
0,99,Nigeria,http://data.humdata.org/dataset/707aae55-ae4a-49dd-bb30-73f9fb55e569/resource/89fd13e1-367c-4a2d-ac2c-2b123d1c7b73/download/nigeria_polbnda_admin_1_unsalb.zip
0,99,Nigeria,http://data.humdata.org/dataset/707aae55-ae4a-49dd-bb30-73f9fb55e569/resource/06ad393a-fff4-4442-82a7-32122b458553/download/nigeria_polbnda_admin_2_unsalb.zip
0,99,Kenya,http://data.humdata.org/dataset/8158e5a1-065b-47b7-b5ad-aff3a7157535/resource/9dbe8e4f-3085-467b-8111-402ba9ceaadc/download/Ken_Admin1.zip
0,99,Kenya,http://data.humdata.org/dataset/aea95459-bc41-4673-9712-eb872f12b666/resource/805b6dcf-eed3-497d-bf9d-80622582d53a/download/kenadmin3all2002cbs.zip
0,99,Kenya,http://data.humdata.org/dataset/1c6caac8-874e-47fd-87c4-4d5d91c47e8f/resource/321ce757-f063-475a-9442-c181c444e429/download/kendivisions.zip
0,99,Kenya,http://data.humdata.org/dataset/23b3ea32-5cdc-47a0-94a5-763a611a2449/resource/65b395f2-4ce6-41d9-a169-d17e021a7843/download/kendistricts.zip
0,99,Kenya,http://data.humdata.org/dataset/ef819e1b-eda0-4db9-af36-adac33016973/resource/40b33c69-a47a-47f2-8503-4ddf142127c9/download/kensublocations.zip
0,99,Kenya,http://data.humdata.org/dataset/28d9cc75-2b66-4901-b3e6-cff64907a083/resource/c29244ca-2740-4700-829f-7b54aedb6f8d/download/kenlocations.zip
0,99,Congo,http://data.humdata.org/dataset/762e2263-c6f1-4ef6-a3bc-48338a6484a8/resource/2b07b9c0-0193-4004-ae89-c6253e397892/download/COG_admbndp0_1m_gadm.zip
0,99,Congo,http://data.humdata.org/dataset/762e2263-c6f1-4ef6-a3bc-48338a6484a8/resource/525b21cd-7da8-4abc-9186-21910eb604f8/download/COG_admbndp1_1m_gadm.zip
0,99,Congo,http://data.humdata.org/dataset/762e2263-c6f1-4ef6-a3bc-48338a6484a8/resource/90bb7fd5-9d9f-48ac-bb68-7be8e176bbed/download/COG_admbndp2_1m_gadm.zip
0,99,Congo,http://data.humdata.org/dataset/762e2263-c6f1-4ef6-a3bc-48338a6484a8/resource/5b79303e-bd16-4049-806a-6118a83a4b42/download/cog_admbndl_admall_1m_gadm_ocha.zip
0,99,Benin,http://data.humdata.org/dataset/494229d9-eee0-4872-8864-2baf98691554/resource/91be83e9-a3c6-427a-9f00-1ddb5d614f09/download/ben_admbnd0_1m_ocha.zip
0,99,Benin,http://data.humdata.org/dataset/494229d9-eee0-4872-8864-2baf98691554/resource/e8817dc4-3734-4e4f-be54-d446fc71f68a/download/ben_admbnd1_1m_SALB.zip
0,99,Benin,http://data.humdata.org/dataset/494229d9-eee0-4872-8864-2baf98691554/resource/8478a018-96ab-453c-915f-310f588500ff/download/ben_admbnd2_1m_SALB.zip
0,99,Yemen,http://data.humdata.org/dataset/6b2656e2-b915-4671-bfed-468d5edcd80a/resource/2ade2886-2990-41d0-a89b-33c5d1de6e3a/download/Admin-0.zip
0,99,Yemen,http://data.humdata.org/dataset/6b2656e2-b915-4671-bfed-468d5edcd80a/resource/69146e1e-62c7-4e7f-8f6c-2dacffe02283/download/Admin-1.zip
0,99,Yemen,http://data.humdata.org/dataset/6b2656e2-b915-4671-bfed-468d5edcd80a/resource/f60035dc-624a-49cf-95de-9d489c07d3b9/download/Admin-2.zip
0,99,Turkey,http://data.humdata.org/dataset/ac768a5c-db29-4872-9792-bd3179e29c45/resource/12959809-8cdc-4f4c-a350-9113179aa3cd/download/TUR_admn_adm012_py_GeneralCommandOfMapping_hh.zip
0,99,Mozambique,http://data.humdata.org/dataset/c781a3f4-672e-4716-9364-88c26ae693f0/resource/46fd1371-377d-4e68-acb9-5c01232d79ae/download/moz_polbnda_adm2_districts_wfp_ine_pop2012_15_ocha.zip
0,99,Sudan,http://data.humdata.org/dataset/7b3c6a84-b654-4298-a777-a6f247162ae2/resource/08358eaf-a962-4784-86a9-6408441cec87/download/sd_admbnda_adm1_17012016_zipped-shapefile-334kb.zip
0,99,Sudan,http://data.humdata.org/dataset/7b3c6a84-b654-4298-a777-a6f247162ae2/resource/fc0b09fe-85c9-4e31-8a80-183cadf6567e/download/sd_admbnda_adm2_17012016_zipped-shapefile-572kb.zip
0,99,Thailand,http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/d0c722ff-6939-4423-ac0d-6501830b1759/download/THA_Adm_level_0.zip
0,99,Thailand,http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/3b931e68-8894-4e99-b6d7-0e522f9ba2d0/download/THA_Regions.zip
0,99,Thailand,http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/6e16a94f-c8f1-419a-bda8-f30e1955f012/download/THA_Regions_line.zip
0,99,Thailand,http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/01f75483-3138-48cc-b25d-112d812905ba/download/THA_Adm_level_1.zip
0,99,Thailand,http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/43c86acf-2f65-4f58-9199-fb714e276921/download/THA_Adm_level_1_line.zip
0,99,Thailand,http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/d3d262d9-70b5-45b3-bf90-4bf4af26a173/download/THA_Adm_level_2.zip
0,99,Thailand,http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/12435c6a-2bb8-431a-95d5-cc1f3621155f/download/THA_Adm_level_2_line.zip
0,99,Thailand,http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/baecf366-00d9-425e-9ff5-e583d187374c/download/THA_Adm_level_3.zip
0,99,Thailand,http://data.humdata.org/dataset/d24bdc45-eb4c-4e3d-8b16-44db02667c27/resource/25566401-4ea9-4e6b-b87d-9e8d00c681ff/download/THA_Adm_level_3_line.zip
0,99,Mongolia,http://data.humdata.org/dataset/9844060e-a119-4999-b99c-aae33d357b91/resource/2357dd25-60d8-43be-80c5-c8d502117818/download/mng_admin2_Sum_nso_polyline.zip
0,99,Mongolia,http://data.humdata.org/dataset/9844060e-a119-4999-b99c-aae33d357b91/resource/185f5d42-b6f6-4671-9794-ab10ab68d073/download/mng_admin2_Sum_nso_polygon.zip
0,99,Sri Lanka,http://data.humdata.org/dataset/5ed05f6e-556f-4545-918a-a5b679386ee9/resource/bcc9d500-3895-4262-8e6f-9eb3b652d931/download/lka_pop_censusproj2022adm2_wfpocha.zip
0,99,Sri Lanka,http://data.humdata.org/dataset/e2f40579-d9fc-4515-ba66-f2ba43e693a6/resource/6ab35368-024d-4cca-b098-e71ed70fed14/download/lka_pop_censusproj2022adm4_wfpocha.zip
0,99,Sri Lanka,http://data.humdata.org/dataset/14dd7ed1-84ca-46ea-9677-dc9f49bf6b58/resource/4f680477-47af-414c-84d2-db29b17f9ba1/download/lka_pop_censusproj2022adm1_wfpocha.zip
0,99,Bangladesh,http://data.humdata.org/dataset/1386fb3c-39bb-43a1-8046-72cb89ab578d/resource/fd673983-96ac-4fac-be20-38ffc9a8f6c3/download/bgd_bnd_admin4_bbs.zip
0,99,Bangladesh,http://data.humdata.org/dataset/01f31180-84ef-44ca-a561-4ac62c6a61c4/resource/2d332b10-fdfd-4721-ac19-e3dec9166a7b/download/bgd_bnd_admin3_bbs.zip
0,99,Bangladesh,http://data.humdata.org/dataset/fa7e044e-76ac-4363-8231-64d15ca93d46/resource/f48ee835-24bb-4016-87a3-ab6c2f010287/download/bgd_bnd_admin2_bbs.zip
0,99,Bangladesh,http://data.humdata.org/dataset/6f8763e3-7f07-49ff-9ef6-a752da531475/resource/6b5577a3-47df-4f85-b2f0-5e2c86add0c9/download/bgd_bnd_admin1_bbs.zip
0,99,Cuba,http://data.humdata.org/dataset/09a2fd3a-52d9-4e95-98d9-35161137a592/resource/e931e099-1308-4055-a862-f8051c64f4b3/download/CUB_adm1.zip
0,99,Cuba,http://data.humdata.org/dataset/42e2983b-7a84-4dbc-ae02-9c3b5cc69c42/resource/49c04bfd-3613-4932-a841-2007f7904baf/download/CUB_adm0.zip
0,99,Cuba,http://data.humdata.org/dataset/2e424767-55b5-4e69-a021-360cb2a57dc6/resource/d3280867-bf07-4ebf-8243-874e85d257dd/download/CUB_adm2.zip
0,99,Nepal,http://data.humdata.org/dataset/b2c19438-3e3c-4553-8ddc-4a42a50acf00/resource/675aa4b1-0b28-4939-af64-d44079b850e3/download/npl-polbnda-adm3-dis-25k-50k-sdn-wgs84-shp.zip
0,99,Ecuador,http://data.humdata.org/dataset/94ca0461-d2a8-4f1f-a99e-47b665462726/resource/3cdaaf9a-342c-4546-a7a3-9246a942db16/download/administrative_boundaries_1-ec.zip
0,99,Bahamas,http://data.humdata.org/dataset/692fc891-1e44-4413-9e88-999349c86ca7/resource/b2eac0ef-2d9f-4fa8-9978-e6b762c3143e/download/BHS_adm0_gdams_2009.zip
0,99,Bahamas,http://data.humdata.org/dataset/692fc891-1e44-4413-9e88-999349c86ca7/resource/d521054d-7272-4368-abf2-8a5d9f2b2ae7/download/BHS_adm1_GDAMS_2009.zip
0,99,Nepal,http://data.humdata.org/dataset/1541bb5e-9b6d-4c6d-ac8d-335f90ad0f23/resource/368167b8-6901-402e-a7fe-6fcc36f7ac5c/download/31Adist_polbnda_adm3_MoFALD_HRRP_wgs84.zip
0,99,Nepal,http://data.humdata.org/dataset/1541bb5e-9b6d-4c6d-ac8d-335f90ad0f23/resource/e89950a1-f9e2-41c3-ab96-5ca0fb1688bd/download/31Adist_polbnda_adm4_MoFALD_HRRP_wgs84.zip
0,99,Uganda,http://data.humdata.org/dataset/117257a0-9111-474f-bf07-4619ea4dfaab/resource/65809888-a6ad-41f6-842c-0caaa78dda95/download/districts_2014_UTM.zip
0,99,Burundi,http://data.humdata.org/dataset/4adaa3c9-cafd-4cf4-a768-9d9b520a8d86/resource/35921f1a-a635-4a47-811a-97309a4c2505/download/bdiadmin12006igebu.zip
0,99,Burundi,http://data.humdata.org/dataset/873afa32-ce8b-4864-87ed-96d8e7c664d9/resource/09745f81-6d44-4548-9ce1-a4bc1488d6fa/download/bdiadmin22006igebu.zip
0,5,Burundi,http://data.humdata.org/dataset/95145e1b-382b-443e-9521-ce94a2ec489a/resource/b7ce609a-b56e-4746-842a-b5987c53c664/download/bdiadmin52006igebu0.zip
0,99,Burundi,http://data.humdata.org/dataset/e2451937-cf44-4984-88fb-c5320072a113/resource/a5eb736b-4433-4bb7-be2e-7537e5be7288/download/bdiadmin42006igebu0.zip
0,99,Burundi,http://data.humdata.org/dataset/f60e3d80-9d66-48dd-8de4-0f2c7a56a293/resource/f96001cf-5769-4d10-bb57-77dd84def7d1/download/bdiadmin32006igebu0.zip
0,99,Macedonia,http://data.humdata.org/dataset/2762c3c6-fa93-4dc6-9e82-5af6e5133c18/resource/4a46be36-3514-477d-a4d9-5766b679e3eb/download/MKD_admn_adm_py_EuroGeographics-NTES_pp.zip
0,99,Greece,http://data.humdata.org/dataset/17e2fc83-e58b-494a-bb18-83df4bb0529e/resource/293ba7c7-90fc-43cc-8429-a52cd58cb910/download/GR_bsm_admn_adm_py_EuroGeoGraphics_2015_pp.zip
0,99,Sri Lanka,http://data.humdata.org/dataset/fa50efee-3fd9-412c-99e1-3a8b8759299e/resource/d102324b-be2b-4c17-a153-732a0db59f5d/download/lka_pop_censusproj2022adm3_wfpocha.zip
0,99,Guinea-Bissau,http://data.humdata.org/dataset/3db6297f-55d7-4e79-8969-281b1838ef79/resource/630eeca5-125e-42ff-a4b9-c6798dc3e20b/download/GNB_admbndp0_1m_salb.zip
0,99,Guinea-Bissau,http://data.humdata.org/dataset/3db6297f-55d7-4e79-8969-281b1838ef79/resource/e5e1b90c-dafe-46c5-92c1-4c1a8001200a/download/GNB_adm1_salb.zip
0,99,Guinea-Bissau,http://data.humdata.org/dataset/3db6297f-55d7-4e79-8969-281b1838ef79/resource/3a029404-5524-478a-bf3b-78d152871f82/download/GNB_adm2_salb.zip
0,99,Ghana,http://data.humdata.org/dataset/dc4c17cf-59d9-478c-b2b7-acd889241194/resource/4443ddba-eeaf-4367-9457-7820ea482f7f/download/GHA_admbndp0_1m_GAUL.zip
0,99,Ghana,http://data.humdata.org/dataset/dc4c17cf-59d9-478c-b2b7-acd889241194/resource/f5b5a810-02e2-4272-8e9c-5bd0a40f96f1/download/GHA_admbndp1_1m_GAUL.zip
0,99,Ghana,http://data.humdata.org/dataset/dc4c17cf-59d9-478c-b2b7-acd889241194/resource/978379d0-29a5-4beb-9494-11b63e3b16ac/download/GHA_admbndp2_1m_GAUL.zip
0,99,Democratic People's Republic of Korea,http://data.humdata.org/dataset/778f0310-3ed5-451a-8b0f-e220e4d3fb5a/resource/bfd3e689-0580-4f81-8a67-5e3cf486811e/download/DPRK_adm0_polygon_wfp_edit.zip
0,99,Democratic People's Republic of Korea,http://data.humdata.org/dataset/a5a07b2f-1f2b-45a1-9273-005c246d2a7f/resource/808ad1f8-c9f2-4e77-964c-0b9f6c5d6abf/download/DPRK_adm1_polygon_wfp_edit.zip
0,99,Democratic People's Republic of Korea,http://data.humdata.org/dataset/5b168494-ec64-4553-a628-7439244bb346/resource/25fcba7a-aaa3-4df7-b005-64a73e4f6b35/download/DPRK_adm2_polygon_wfp_edit.zip
0,99,Ecuador,http://data.humdata.org/dataset/ab3c7592-3b0c-41cd-999a-2919a6b243f2/resource/b383afb5-7391-4f91-9986-e42d9897ece1/download/administrative_boundaries_2-ec.zip
0,99,Ecuador,http://data.humdata.org/dataset/2b50f5e6-d4c4-4ad7-90d6-85206f3a2bab/resource/d3794971-8fb1-4f24-80f8-1405198021c9/download/administrative_boundaries_0-ec.zip
0,99,Mongolia,http://data.humdata.org/dataset/e5c5e3d5-ee9d-4fd1-b7ad-cf64e44b3127/resource/b4662d73-6dde-4948-8c50-69e90216784a/download/Mongolia_admin_level_1_polygon.zip
0,99,Mongolia,http://data.humdata.org/dataset/e5c5e3d5-ee9d-4fd1-b7ad-cf64e44b3127/resource/42ae3194-4851-41b1-a187-d358825ef561/download/Mongolia_admin_level_1_polyline.zip
0,99,Mongolia,http://data.humdata.org/dataset/185c483d-6263-4d33-87bd-3b42a48dcf7e/resource/86174069-1725-44d0-a414-bdc7b4425042/download/Mongolia_admin_level_0.zip
0,99,Liberia,http://data.humdata.org/dataset/bbb2f45c-3d7a-4ad3-afc5-459303dbc8f4/resource/f14825ae-708e-4709-a745-425a1ea0adc1/download/lbr_districts_codes.zip
0,99,Guinea,http://data.humdata.org/dataset/33b573c5-42c5-43ef-b908-c84af369ca88/resource/862da72f-6630-4a34-af3b-e7cfe2a20df1/download/guinea_admin3.zip
0,99,Pakistan,http://data.humdata.org/dataset/4cb4dfb9-c10b-4213-bddf-2633567e9a06/resource/73686a20-11b8-47a1-83d9-3d35b12b0719/download/Pak_adm0_gaul.zip
0,99,Pakistan,http://data.humdata.org/dataset/4cb4dfb9-c10b-4213-bddf-2633567e9a06/resource/6e3a6234-621c-4d18-9cb2-ee3cf17a5aba/download/Pak_adm0_gaul_neighbouring.zip
0,99,Malawi,http://data.humdata.org/dataset/ee4b94af-ac99-45d8-9b6d-d4d9dd68c7fc/resource/69aef719-86aa-4a3b-935a-cc35a6805202/download/mwi_popa_adm3_tradauth_geonode_nso2008_ocha.zip
0,99,Liberia,http://data.humdata.org/dataset/42eeead9-a1b5-4303-90dc-19a8a15e985b/resource/e82ac3ab-e6a1-454b-8a14-091e3d316e39/download/lbr_adm1-health_codes.zip
0,99,Papua New Guinea,http://data.humdata.org/dataset/2ae8b5d6-a23a-448a-b68a-cba505a75371/resource/2d447912-198f-41cc-a3ca-a2daeb31a5f9/download/PNG_polbnd_adm2_2015_nso.zip
0,99,Papua New Guinea,http://data.humdata.org/dataset/42226b95-546b-4518-8f32-6548b4f11f49/resource/b0fd08ce-5f3e-4579-b215-374c68e2152f/download/PNG_polbnd_adm1_2015_nso.zip
0,99,Pakistan,http://data.humdata.org/dataset/e8b7a131-7b21-473c-ac93-366318a5c1ab/resource/7d84a103-d25f-4cf7-9898-0516f6077bbf/download/Pak_adm1_pco_20110324.zip
0,99,Pakistan,http://data.humdata.org/dataset/bbd5c699-ea35-4635-b80a-d58636320a47/resource/eaee9a41-521d-4083-a580-92dbc2220b82/download/pak_adm3_pco_20150528.zip
0,99,Pakistan,http://data.humdata.org/dataset/44c2b2a4-b1cb-49d3-8299-0e544f1cab52/resource/19a7b974-cd62-4514-ae07-405369fccdd6/download/pak_adm2_pco_20150528.zip
0,99,Pakistan,http://data.humdata.org/dataset/198064b8-100c-4a21-8d0f-fadf6d5dbcb2/resource/b6197814-3b01-4c46-a3b5-0d49aef4ae31/download/pak_adm4_2010floodaffected_pco_20150826.zip
0,99,Mexico,http://data.humdata.org/dataset/a032c739-d00a-4a91-847f-5f4870b18a27/resource/c8026b04-3311-40d7-a608-fe79b2948100/download/MEX_adm1.zip
0,99,Mexico,http://data.humdata.org/dataset/a032c739-d00a-4a91-847f-5f4870b18a27/resource/5c04e8f6-1e37-47cd-a114-cce380ff894e/download/MEX_adm2.zip
0,99,Mexico,http://data.humdata.org/dataset/a032c739-d00a-4a91-847f-5f4870b18a27/resource/3b98c1f7-2dc0-404b-bce7-38c79f3637b0/download/MEX_adm0.zip
0,99,Jamaica,http://data.humdata.org/dataset/21ef604e-39ba-4a2a-9675-08acb24298d1/resource/c093b0ad-3854-4614-b32d-19b14dde72e5/download/Administrative_Boundaries_Level_1.zip
0,99,Dominican Republic,http://data.humdata.org/dataset/c436cdf1-0f68-4eba-bc01-a5eab9a4fbe9/resource/36078091-cb27-484a-953d-0137c5ec42a3/download/Admin_Boundaries_Level_3.zip
0,99,Dominican Republic,http://data.humdata.org/dataset/75f3afc3-a0c9-44c3-93c4-ac3a251c58c9/resource/4476e70e-90ff-4cce-b02d-edf97f343c0a/download/Admin_Boundaries_Level_4.zip
0,99,Bolivia (Plurinational State of),http://data.humdata.org/dataset/46e586ce-c00c-4e50-b212-284a02624fee/resource/75a24ab6-cd5e-431f-916b-a6b77626345b/download/administrative_boundaries_-_level_3_limite_provincial.zip
0,99,Bolivia (Plurinational State of),http://data.humdata.org/dataset/49ec2461-90ce-491f-a9c3-2f12e3a555bd/resource/5dd659d8-7dec-406c-a009-38fc3b54ed48/download/administrative_boundaries-level_1_0.zip
0,99,Bolivia (Plurinational State of),http://data.humdata.org/dataset/100576f3-af09-4f72-833f-97dc6c92fbf8/resource/5bf9800d-4458-4d3a-b93e-b8b8632a5613/download/administrative_boundaries_-_level_4_limite_municipal.zip
0,99,Bolivia (Plurinational State of),http://data.humdata.org/dataset/7c1b668e-aa53-4d20-81df-9945a892a05a/resource/06e6c2a7-b31c-4e6c-8e23-28e7636adf12/download/administrative_boundaries_-_level_1_limite_departamental.zip
0,99,Zimbabwe,http://data.humdata.org/dataset/125ad988-4027-4eac-afe2-65937cd95774/resource/028d3211-dde2-474a-9e3b-26213a8fc9e2/download/zwe_polbnda_adm3_250k_cso_0.zip
0,99,Zimbabwe,http://data.humdata.org/dataset/bdb183f1-c0e5-4cfd-afe2-5b5cb21e8826/resource/29cb3d94-917b-4aa0-994c-c895603aade4/download/zwe_polbnda_adm2_250k_cso.zip
0,99,Zimbabwe,http://data.humdata.org/dataset/07040991-cbd9-47ef-9d2e-8e6262d6c04c/resource/59c2a3bc-3d87-467c-9ea8-0876a1fdd023/download/zwe_polbnda_adm1_250k_cso.zip
0,99,United Republic of Tanzania,http://data.humdata.org/dataset/8cecc163-ee0b-46d3-ab2d-ce674af9437a/resource/b045d730-4cdf-454f-afa5-6c51802ee996/download/_TZwards.zip
0,99,South Africa,http://data.humdata.org/dataset/061d4492-56e8-458c-a3fb-e7950991adf0/resource/6f571def-1278-4cee-9461-55616a1ef163/download/zaf_polbnda_adm1_provinces_SAMDB.zip
0,99,Namibia,http://data.humdata.org/dataset/50fda5c8-bc93-48e7-b542-f123b2038350/resource/cd8ccf64-a2d4-4f20-8a1b-35e7168b9e8c/download/nam_polbna_adm1_regions_NamAtlas_OCHA_ROSA.zip
0,99,Malawi,http://data.humdata.org/dataset/58757fd0-c40d-43bd-8e2b-d93356bf275c/resource/bbc39fb7-2105-4e25-8707-c262b45f44e6/download/mwi_popa_adm1_regions_nso2008_ocha.zip
0,99,Malawi,http://data.humdata.org/dataset/7c60c897-39a2-411a-ab10-5193263d951d/resource/abb4842a-4da2-4426-b797-c482363cbb02/download/mwi_popa_adm2_district_geonode_nso2008_ocha.zip
0,99,Mozambique,http://data.humdata.org/dataset/bd967796-fa5b-4633-929e-25ecec459f78/resource/8953ba0d-2ff4-4755-9089-beafc37776dd/download/moz_polbnda_adm1_provinces_WFP_OCHA_ROSA.zip
0,99,Papua New Guinea,http://data.humdata.org/dataset/f260301d-c32f-4e9e-a7d6-05bde2f70b6b/resource/7f8051bc-cff3-4271-a309-8d47b1562ed5/download/PNG_polbnd_adm0_2015_nso.zip
0,99,Papua New Guinea,http://data.humdata.org/dataset/78ed6e76-e76f-4b52-a1ac-8529b1585e88/resource/bbf8ae58-6da0-4cf0-b462-ee0e5c77ad33/download/png_polbnda_adm2_2000_nso.zip
0,99,Papua New Guinea,http://data.humdata.org/dataset/a2f3ba35-459b-400e-a394-3f5639672d5f/resource/ad705979-2d76-4b73-8865-596bd3846098/download/PNG_polbnd_adm3_2015_nso.zip
0,99,Papua New Guinea,http://data.humdata.org/dataset/966a6b3e-ac97-4c93-b6d1-e79652a3c2d7/resource/631b28af-3755-482d-ae0b-dbf45c488d8d/download/png_polbnda_adm1_2000_nso.zip
0,99,Bhutan,http://data.humdata.org/dataset/fc1ab95e-a63e-4f6d-a1b7-259a97166314/resource/99ea2610-d165-4007-90c7-dcc6ce0ea5ad/download/btn_polbnda_adm2_bgp_edit.zip
0,99,Bhutan,http://data.humdata.org/dataset/713a6158-fbe9-414b-b58f-a2d5932f2b37/resource/7c6d64b0-d3e6-4b1a-87b6-d30361aaa3f0/download/btn_polbnda_adm1_bgp_edit.zip
0,99,Bhutan,http://data.humdata.org/dataset/0867f4eb-e817-4a42-bd5f-6ae5516a10df/resource/cc00bf57-849c-47ba-bbbe-fbcc2fb4c717/download/btn_polbnda_adm0_bgp_edit.zip
0,99,Cambodia,http://data.humdata.org/dataset/7472f7e0-3deb-44d9-bd36-38237c666a2e/resource/f43d0c2d-3988-4b90-9d3e-ce0f1b2f9e72/download/khm_admbndl_adm0_gov.zip
0,99,Cambodia,http://data.humdata.org/dataset/a477b3fa-7ad0-4da6-883b-85ba87c753aa/resource/a320ae8e-0e45-4aa8-8b77-0c1875394fa9/download/khm_admbnda_adm1_gov.zip
0,99,Cambodia,http://data.humdata.org/dataset/07495997-5701-466e-826c-b5de6851f1e3/resource/1a1f9951-5782-429e-9ede-21d52b971b70/download/khm_admbnda_adm3_gov.zip
0,99,Cambodia,http://data.humdata.org/dataset/12c067f1-f15d-4c69-b57d-a0858e68e787/resource/f80ea9ef-69fd-4fbe-83f3-6cfc5011713f/download/khm_admbnda_adm2_gov.zip
0,99,Viet Nam,http://data.humdata.org/dataset/48fc09c8-a831-4e7b-a847-74e37f1d66a5/resource/2502f188-9657-405e-a807-bf7a8531182d/download/vnm_polbnda_adm1_2014_pdc.zip
0,99,Viet Nam,http://data.humdata.org/dataset/f72bb37c-2303-4c72-ab85-fedd80368b4c/resource/04afef02-cff7-4eea-8033-eed86e8ab11c/download/vnm_polbnda_adm3_2014_pdc.zip
0,99,Viet Nam,http://data.humdata.org/dataset/d0c1f725-ecb2-47f7-88e4-42b255564edb/resource/16d9ea15-5246-4dad-b46d-9bc858f8dcaf/download/vnm_polbnda_adm2_2014_pdc.zip
0,99,Cape Verde,http://data.humdata.org/dataset/ce7df560-f77b-4f55-9175-4719ea21f50b/resource/fc712173-8379-4c12-9c0c-6ce4a13224b4/download/cpv_admbndp0_1m_salb.zip
0,99,Cape Verde,http://data.humdata.org/dataset/ce7df560-f77b-4f55-9175-4719ea21f50b/resource/2494e815-d67f-4eb1-92b9-6a108960baec/download/CPVConcelhossalb.zip
